
2025-04-10 18:38:17,196 No scheduler. Using constant LR = args.learning_rate
batch 2800, time:1.842, lr: 0.000500, loss: 78.9441, mean_absolute_error: 3.2629
006/30:  time: 5441.588 lr: 0.000500 loss: 67.7394  mean_absolute_error: 3.2083,  val_loss: 69.3015,  val_mean_absolute_error: 3.3392
batch 100, time:1.102, lr: 0.000500, loss: 75.7008, mean_absolute_error: 3.2999
batch 200, time:1.093, lr: 0.000500, loss: 59.3341, mean_absolute_error: 2.9885
batch 300, time:1.100, lr: 0.000500, loss: 55.6068, mean_absolute_error: 2.8298
batch 400, time:1.083, lr: 0.000500, loss: 74.4711, mean_absolute_error: 3.2042
batch 500, time:1.103, lr: 0.000500, loss: 74.4173, mean_absolute_error: 3.1700
batch 600, time:1.096, lr: 0.000500, loss: 71.4415, mean_absolute_error: 3.4879
batch 700, time:1.091, lr: 0.000500, loss: 60.1374, mean_absolute_error: 3.5415
batch 800, time:1.084, lr: 0.000500, loss: 45.2043, mean_absolute_error: 2.7403
batch 900, time:1.104, lr: 0.000500, loss: 65.7107, mean_absolute_error: 3.1049
batch 1000, time:1.083, lr: 0.000500, loss: 89.6409, mean_absolute_error: 3.6046
batch 1100, time:1.098, lr: 0.000500, loss: 57.2966, mean_absolute_error: 2.8219
batch 1200, time:1.074, lr: 0.000500, loss: 59.0936, mean_absolute_error: 3.0564
batch 1300, time:1.086, lr: 0.000500, loss: 74.9130, mean_absolute_error: 3.1189
batch 1400, time:1.095, lr: 0.000500, loss: 55.1798, mean_absolute_error: 2.8599
batch 1500, time:1.104, lr: 0.000500, loss: 61.4268, mean_absolute_error: 2.8878
batch 1600, time:1.091, lr: 0.000500, loss: 75.0373, mean_absolute_error: 3.4549
batch 1700, time:1.076, lr: 0.000500, loss: 60.5402, mean_absolute_error: 2.9364
batch 1800, time:1.102, lr: 0.000500, loss: 82.9492, mean_absolute_error: 3.3217
batch 1900, time:1.095, lr: 0.000500, loss: 68.5744, mean_absolute_error: 3.0544
batch 2000, time:1.071, lr: 0.000500, loss: 51.9972, mean_absolute_error: 2.9590
batch 2100, time:1.043, lr: 0.000500, loss: 74.0327, mean_absolute_error: 3.4643
batch 2200, time:1.092, lr: 0.000500, loss: 67.4718, mean_absolute_error: 3.2686
batch 2300, time:1.107, lr: 0.000500, loss: 69.4080, mean_absolute_error: 3.1979
batch 2400, time:1.092, lr: 0.000500, loss: 68.1347, mean_absolute_error: 3.1016
batch 2500, time:1.101, lr: 0.000500, loss: 57.5845, mean_absolute_error: 2.9417
batch 2600, time:1.094, lr: 0.000500, loss: 63.3968, mean_absolute_error: 3.1660
batch 2700, time:1.087, lr: 0.000500, loss: 68.0268, mean_absolute_error: 2.9543
batch 2800, time:1.100, lr: 0.000500, loss: 81.9098, mean_absolute_error: 3.2682
007/30:  time: 5448.146 lr: 0.000500 loss: 65.4857  mean_absolute_error: 3.0911,  val_loss: 63.5078,  val_mean_absolute_error: 3.0175
batch 100, time:1.097, lr: 0.000500, loss: 51.8016, mean_absolute_error: 2.8570
batch 200, time:1.082, lr: 0.000500, loss: 67.3684, mean_absolute_error: 3.0339
batch 300, time:1.076, lr: 0.000500, loss: 75.7854, mean_absolute_error: 3.0849
batch 400, time:1.087, lr: 0.000500, loss: 59.4536, mean_absolute_error: 3.0790
batch 500, time:1.093, lr: 0.000500, loss: 55.5099, mean_absolute_error: 2.6355
batch 600, time:1.083, lr: 0.000500, loss: 48.4058, mean_absolute_error: 2.6275
batch 700, time:1.084, lr: 0.000500, loss: 86.5667, mean_absolute_error: 3.3947
batch 800, time:1.099, lr: 0.000500, loss: 60.9430, mean_absolute_error: 2.8847
batch 900, time:1.021, lr: 0.000500, loss: 54.0809, mean_absolute_error: 2.8162
batch 1000, time:1.071, lr: 0.000500, loss: 70.1433, mean_absolute_error: 3.0482
batch 1100, time:1.086, lr: 0.000500, loss: 73.4095, mean_absolute_error: 3.3326
batch 1200, time:1.096, lr: 0.000500, loss: 62.5583, mean_absolute_error: 3.0345
